id,ord_date,shop_lat,shop_lon,dlv_lat,dlv_lon,cook_time,capacity_bike
1,2024-06-01 13:59:12,36.00939417537225,125.9647054657584,36.01135050537225,125.9654533957584,20,0.23
2,2024-06-01 14:00:35,36.00114538537225,125.9791210557584,35.99944769537225,125.9726716657584,20,0.22
3,2024-06-01 14:00:40,35.97934306537225,126.0188680457584,35.97562978537225,126.0217257257584,15,0.28
4,2024-06-01 14:01:11,35.99711827537225,125.9905645657584,36.00317186537225,125.9940439357584,15,0.21
5,2024-06-01 14:01:19,36.00515998537225,125.9751984857584,36.003776275372246,125.9666471057584,15,0.17
6,2024-06-01 14:01:30,36.00828405537225,126.0132844157584,36.00842162537225,126.0108550657584,15,0.2
7,2024-06-01 14:01:39,35.99925739537225,126.0172287557584,35.99788471537225,126.0141594257584,10,0.22
8,2024-06-01 14:02:06,35.98975790537225,125.9837876157584,35.98645689537225,125.9800634257584,30,0.38
9,2024-06-01 14:02:47,35.98026510537225,126.0121897557584,35.98066408537225,126.0144640357584,15,0.6
10,2024-06-01 14:02:48,35.99970108537225,125.9779267557584,36.00125282537225,125.9830060557584,20,0.25
11,2024-06-01 14:03:15,36.00878329537225,125.9736491157584,36.013847485372246,125.9822230357584,20,0.26
12,2024-06-01 14:03:15,36.00431183537225,125.9872868857584,36.01296799537225,125.9938089857584,25,0.16
13,2024-06-01 14:03:25,35.963150485372246,126.0177574957584,35.97053341537225,126.0235819457584,15,0.3
14,2024-06-01 14:03:49,36.00428390537225,125.9788709857584,35.99880772537225,125.9831846457584,10,0.13
15,2024-06-01 14:03:52,36.00150756537225,126.0412542857584,36.00304969537225,126.0256624357584,15,0.16
16,2024-06-01 14:04:47,35.99553588537225,126.0330607457584,35.98679138537225,126.0211892357584,5,0.22
17,2024-06-01 14:05:02,35.98973067537225,126.0147292457584,35.99040282537225,126.0111297957584,10,0.14
18,2024-06-01 14:05:10,35.995535085372246,125.9883148157584,36.00305281537225,125.9880258757584,25,0.35
19,2024-06-01 14:05:37,36.01611562537225,125.96503858575839,36.01636294537225,125.9702710857584,15,0.2
20,2024-06-01 14:05:39,36.01086709537225,126.0135343157584,36.00828354537225,126.0237462957584,15,0.16
21,2024-06-01 14:05:58,35.99561876537225,126.0080630257584,35.98694549537225,126.0148319457584,10,0.24
22,2024-06-01 14:06:03,36.01011703537225,126.0055906157584,36.00643112537225,126.0126089157584,25,0.21
23,2024-06-01 14:06:20,36.01095042537225,126.0140342657584,36.01239436537225,126.0106578057584,15,0.22
24,2024-06-01 14:06:29,35.995590985372246,126.0078685957584,35.998641645372246,126.0105792457584,15,0.21
25,2024-06-01 14:06:33,35.996424245372246,126.0089518057584,35.99860671537225,126.0056760157584,20,0.22
26,2024-06-01 14:06:35,35.995313425372245,126.0179787957584,35.98654218537225,126.0201982357584,15,0.11
27,2024-06-01 14:06:56,36.00028503537225,126.0160621657584,36.00287506537225,126.0072717957584,15,0.17
28,2024-06-01 14:06:57,35.99181402537225,126.0290056657584,35.99356442537225,126.0213676357584,15,0.32
29,2024-06-01 14:07:08,36.01914318537225,125.9727044657584,36.02189870537225,125.9696859157584,30,0.63
30,2024-06-01 14:07:18,36.00886639537225,125.96142800575839,36.00753040537225,125.9503799957584,20,0.18
31,2024-06-01 14:07:47,35.97178841537225,126.0204236757584,35.97258766537225,126.0172811757584,10,0.12
32,2024-06-01 14:07:58,36.00750566537225,125.9739269057584,36.011053165372246,125.9745653657584,20,0.14
33,2024-06-01 14:08:25,35.99909004537225,125.9779823257584,36.004359625372246,125.9817169357584,10,0.24
34,2024-06-01 14:08:58,35.98292584537225,126.0107575757584,35.97950241537225,126.0144849257584,20,0.16
35,2024-06-01 14:09:17,36.005644845372245,125.9779265957584,36.00430444537225,125.9726862657584,5,0.12
36,2024-06-01 14:09:17,36.00092625537225,125.9866104157584,35.98846890537225,125.9859960457584,30,0.16
